"date","median","lower","upper","candidate"
2017-11-30,19.13,17.6,20.66,"Tymoshenko"
2017-12-01,19.12,17.55,20.7,"Tymoshenko"
2017-12-02,19.12,17.51,20.74,"Tymoshenko"
2017-12-03,19.1,17.48,20.75,"Tymoshenko"
2017-12-04,19.1,17.46,20.78,"Tymoshenko"
2017-12-05,19.1,17.44,20.78,"Tymoshenko"
2017-12-06,19.09,17.41,20.82,"Tymoshenko"
2017-12-07,19.08,17.37,20.8,"Tymoshenko"
2017-12-08,19.07,17.37,20.81,"Tymoshenko"
2017-12-09,19.06,17.35,20.8,"Tymoshenko"
2017-12-10,19.05,17.33,20.8,"Tymoshenko"
2017-12-11,19.03,17.29,20.8,"Tymoshenko"
2017-12-12,19.02,17.27,20.78,"Tymoshenko"
2017-12-13,18.99,17.2,20.75,"Tymoshenko"
2017-12-14,18.99,17.18,20.76,"Tymoshenko"
2017-12-15,18.94,17.13,20.71,"Tymoshenko"
2017-12-16,18.9,17.08,20.69,"Tymoshenko"
2017-12-17,18.86,17.01,20.71,"Tymoshenko"
2017-12-18,18.85,16.98,20.69,"Tymoshenko"
2017-12-19,18.81,16.95,20.71,"Tymoshenko"
2017-12-20,18.83,16.92,20.71,"Tymoshenko"
2017-12-21,18.83,16.88,20.74,"Tymoshenko"
2017-12-22,18.84,16.87,20.77,"Tymoshenko"
2017-12-23,18.84,16.85,20.8,"Tymoshenko"
2017-12-24,18.87,16.86,20.81,"Tymoshenko"
2017-12-25,18.87,16.84,20.82,"Tymoshenko"
2017-12-26,18.89,16.82,20.85,"Tymoshenko"
2017-12-27,18.89,16.84,20.85,"Tymoshenko"
2017-12-28,18.91,16.87,20.94,"Tymoshenko"
2017-12-29,18.92,16.84,20.99,"Tymoshenko"
2017-12-30,18.94,16.83,21.03,"Tymoshenko"
2017-12-31,18.95,16.79,21.06,"Tymoshenko"
2018-01-01,18.97,16.75,21.13,"Tymoshenko"
2018-01-02,18.99,16.73,21.11,"Tymoshenko"
2018-01-03,19,16.73,21.19,"Tymoshenko"
2018-01-04,19.01,16.72,21.19,"Tymoshenko"
2018-01-05,19.01,16.69,21.25,"Tymoshenko"
2018-01-06,19.02,16.68,21.27,"Tymoshenko"
2018-01-07,19.04,16.65,21.32,"Tymoshenko"
2018-01-08,19.05,16.63,21.38,"Tymoshenko"
2018-01-09,19.05,16.63,21.39,"Tymoshenko"
2018-01-10,19.07,16.62,21.43,"Tymoshenko"
2018-01-11,19.09,16.64,21.47,"Tymoshenko"
2018-01-12,19.12,16.6,21.5,"Tymoshenko"
2018-01-13,19.13,16.61,21.58,"Tymoshenko"
2018-01-14,19.14,16.61,21.6,"Tymoshenko"
2018-01-15,19.16,16.56,21.67,"Tymoshenko"
2018-01-16,19.16,16.58,21.69,"Tymoshenko"
2018-01-17,19.16,16.58,21.73,"Tymoshenko"
2018-01-18,19.18,16.61,21.74,"Tymoshenko"
2018-01-19,19.19,16.58,21.77,"Tymoshenko"
2018-01-20,19.21,16.61,21.8,"Tymoshenko"
2018-01-21,19.21,16.59,21.82,"Tymoshenko"
2018-01-22,19.24,16.6,21.87,"Tymoshenko"
2018-01-23,19.23,16.62,21.84,"Tymoshenko"
2018-01-24,19.25,16.59,21.88,"Tymoshenko"
2018-01-25,19.26,16.61,21.91,"Tymoshenko"
2018-01-26,19.29,16.63,21.9,"Tymoshenko"
2018-01-27,19.29,16.67,21.96,"Tymoshenko"
2018-01-28,19.32,16.68,22.02,"Tymoshenko"
2018-01-29,19.34,16.68,22.05,"Tymoshenko"
2018-01-30,19.35,16.69,22.07,"Tymoshenko"
2018-01-31,19.36,16.69,22.11,"Tymoshenko"
2018-02-01,19.37,16.68,22.12,"Tymoshenko"
2018-02-02,19.38,16.73,22.13,"Tymoshenko"
2018-02-03,19.39,16.78,22.19,"Tymoshenko"
2018-02-04,19.38,16.8,22.21,"Tymoshenko"
2018-02-05,19.41,16.81,22.24,"Tymoshenko"
2018-02-06,19.43,16.78,22.22,"Tymoshenko"
2018-02-07,19.44,16.8,22.3,"Tymoshenko"
2018-02-08,19.45,16.83,22.3,"Tymoshenko"
2018-02-09,19.46,16.81,22.33,"Tymoshenko"
2018-02-10,19.47,16.83,22.31,"Tymoshenko"
2018-02-11,19.48,16.86,22.34,"Tymoshenko"
2018-02-12,19.49,16.91,22.35,"Tymoshenko"
2018-02-13,19.5,16.92,22.36,"Tymoshenko"
2018-02-14,19.52,16.93,22.41,"Tymoshenko"
2018-02-15,19.52,16.96,22.39,"Tymoshenko"
2018-02-16,19.52,16.98,22.39,"Tymoshenko"
2018-02-17,19.53,16.97,22.41,"Tymoshenko"
2018-02-18,19.54,17.01,22.4,"Tymoshenko"
2018-02-19,19.54,17.02,22.39,"Tymoshenko"
2018-02-20,19.54,17,22.41,"Tymoshenko"
2018-02-21,19.53,17.02,22.35,"Tymoshenko"
2018-02-22,19.49,16.91,22.34,"Tymoshenko"
2018-02-23,19.45,16.9,22.28,"Tymoshenko"
2018-02-24,19.4,16.84,22.26,"Tymoshenko"
2018-02-25,19.36,16.81,22.22,"Tymoshenko"
2018-02-26,19.32,16.77,22.12,"Tymoshenko"
2018-02-27,19.28,16.68,22.09,"Tymoshenko"
2018-02-28,19.23,16.64,22.03,"Tymoshenko"
2018-03-01,19.21,16.58,21.94,"Tymoshenko"
2018-03-02,19.16,16.55,21.9,"Tymoshenko"
2018-03-03,19.11,16.47,21.92,"Tymoshenko"
2018-03-04,19.07,16.47,21.85,"Tymoshenko"
2018-03-05,19.04,16.43,21.79,"Tymoshenko"
2018-03-06,19,16.38,21.74,"Tymoshenko"
2018-03-07,18.95,16.32,21.68,"Tymoshenko"
2018-03-08,18.9,16.27,21.58,"Tymoshenko"
2018-03-09,18.86,16.27,21.53,"Tymoshenko"
2018-03-10,18.82,16.22,21.45,"Tymoshenko"
2018-03-11,18.77,16.23,21.38,"Tymoshenko"
2018-03-12,18.72,16.16,21.3,"Tymoshenko"
2018-03-13,18.68,16.16,21.23,"Tymoshenko"
2018-03-14,18.65,16.11,21.19,"Tymoshenko"
2018-03-15,18.6,16.1,21.12,"Tymoshenko"
2018-03-16,18.52,16.05,21.04,"Tymoshenko"
2018-03-17,18.48,16.01,20.96,"Tymoshenko"
2018-03-18,18.43,15.96,20.9,"Tymoshenko"
2018-03-19,18.37,15.92,20.84,"Tymoshenko"
2018-03-20,18.28,15.86,20.77,"Tymoshenko"
2018-03-21,18.22,15.76,20.72,"Tymoshenko"
2018-03-22,18.16,15.72,20.58,"Tymoshenko"
2018-03-23,18.11,15.61,20.55,"Tymoshenko"
2018-03-24,18.03,15.56,20.49,"Tymoshenko"
2018-03-25,17.96,15.47,20.46,"Tymoshenko"
2018-03-26,17.89,15.41,20.36,"Tymoshenko"
2018-03-27,17.82,15.36,20.3,"Tymoshenko"
2018-03-28,17.76,15.3,20.24,"Tymoshenko"
2018-03-29,17.69,15.22,20.13,"Tymoshenko"
2018-03-30,17.63,15.18,20.05,"Tymoshenko"
2018-03-31,17.58,15.14,19.96,"Tymoshenko"
2018-04-01,17.49,15.06,19.87,"Tymoshenko"
2018-04-02,17.43,15,19.78,"Tymoshenko"
2018-04-03,17.38,14.93,19.71,"Tymoshenko"
2018-04-04,17.3,14.87,19.6,"Tymoshenko"
2018-04-05,17.24,14.82,19.55,"Tymoshenko"
2018-04-06,17.17,14.77,19.42,"Tymoshenko"
2018-04-07,17.1,14.72,19.32,"Tymoshenko"
2018-04-08,17.03,14.66,19.24,"Tymoshenko"
2018-04-09,16.97,14.61,19.15,"Tymoshenko"
2018-04-10,16.9,14.54,19.08,"Tymoshenko"
2018-04-11,16.84,14.49,19,"Tymoshenko"
2018-04-12,16.76,14.45,18.89,"Tymoshenko"
2018-04-13,16.7,14.36,18.83,"Tymoshenko"
2018-04-14,16.61,14.31,18.73,"Tymoshenko"
2018-04-15,16.56,14.27,18.66,"Tymoshenko"
2018-04-16,16.48,14.22,18.57,"Tymoshenko"
2018-04-17,16.42,14.19,18.51,"Tymoshenko"
2018-04-18,16.36,14.14,18.42,"Tymoshenko"
2018-04-19,16.3,14.11,18.37,"Tymoshenko"
2018-04-20,16.23,14.04,18.31,"Tymoshenko"
2018-04-21,16.17,13.98,18.27,"Tymoshenko"
2018-04-22,16.12,13.92,18.22,"Tymoshenko"
2018-04-23,16.1,13.9,18.21,"Tymoshenko"
2018-04-24,16.08,13.84,18.19,"Tymoshenko"
2018-04-25,16.05,13.78,18.21,"Tymoshenko"
2018-04-26,16.06,13.76,18.26,"Tymoshenko"
2018-04-27,16.06,13.78,18.26,"Tymoshenko"
2018-04-28,16.07,13.73,18.26,"Tymoshenko"
2018-04-29,16.07,13.71,18.29,"Tymoshenko"
2018-04-30,16.08,13.7,18.29,"Tymoshenko"
2018-05-01,16.08,13.68,18.29,"Tymoshenko"
2018-05-02,16.08,13.69,18.3,"Tymoshenko"
2018-05-03,16.09,13.69,18.33,"Tymoshenko"
2018-05-04,16.09,13.69,18.32,"Tymoshenko"
2018-05-05,16.09,13.71,18.33,"Tymoshenko"
2018-05-06,16.1,13.66,18.37,"Tymoshenko"
2018-05-07,16.11,13.61,18.37,"Tymoshenko"
2018-05-08,16.11,13.66,18.36,"Tymoshenko"
2018-05-09,16.12,13.68,18.38,"Tymoshenko"
2018-05-10,16.12,13.69,18.39,"Tymoshenko"
2018-05-11,16.11,13.69,18.39,"Tymoshenko"
2018-05-12,16.11,13.71,18.37,"Tymoshenko"
2018-05-13,16.11,13.73,18.35,"Tymoshenko"
2018-05-14,16.11,13.73,18.32,"Tymoshenko"
2018-05-15,16.11,13.75,18.31,"Tymoshenko"
2018-05-16,16.1,13.77,18.3,"Tymoshenko"
2018-05-17,16.11,13.82,18.32,"Tymoshenko"
2018-05-18,16.12,13.85,18.31,"Tymoshenko"
2018-05-19,16.11,13.89,18.31,"Tymoshenko"
2018-05-20,16.14,13.94,18.32,"Tymoshenko"
2018-05-21,16.15,13.98,18.3,"Tymoshenko"
2018-05-22,16.16,14.04,18.34,"Tymoshenko"
2018-05-23,16.2,14.04,18.35,"Tymoshenko"
2018-05-24,16.25,14.1,18.38,"Tymoshenko"
2018-05-25,16.29,14.15,18.41,"Tymoshenko"
2018-05-26,16.35,14.19,18.48,"Tymoshenko"
2018-05-27,16.39,14.26,18.54,"Tymoshenko"
2018-05-28,16.44,14.32,18.58,"Tymoshenko"
2018-05-29,16.5,14.34,18.65,"Tymoshenko"
2018-05-30,16.55,14.41,18.72,"Tymoshenko"
2018-05-31,16.59,14.39,18.77,"Tymoshenko"
2018-06-01,16.64,14.45,18.83,"Tymoshenko"
2018-06-02,16.69,14.46,18.88,"Tymoshenko"
2018-06-03,16.75,14.55,18.94,"Tymoshenko"
2018-06-04,16.79,14.62,18.98,"Tymoshenko"
2018-06-05,16.84,14.67,19.03,"Tymoshenko"
2018-06-06,16.88,14.69,19.06,"Tymoshenko"
2018-06-07,16.92,14.77,19.15,"Tymoshenko"
2018-06-08,16.97,14.83,19.16,"Tymoshenko"
2018-06-09,17.03,14.87,19.2,"Tymoshenko"
2018-06-10,17.07,14.96,19.23,"Tymoshenko"
2018-06-11,17.12,15.05,19.25,"Tymoshenko"
2018-06-12,17.17,15.13,19.31,"Tymoshenko"
2018-06-13,17.22,15.23,19.34,"Tymoshenko"
2018-06-14,17.27,15.3,19.38,"Tymoshenko"
2018-06-15,17.32,15.34,19.4,"Tymoshenko"
2018-06-16,17.37,15.43,19.41,"Tymoshenko"
2018-06-17,17.41,15.5,19.42,"Tymoshenko"
2018-06-18,17.44,15.56,19.46,"Tymoshenko"
2018-06-19,17.48,15.61,19.49,"Tymoshenko"
2018-06-20,17.51,15.68,19.47,"Tymoshenko"
2018-06-21,17.55,15.74,19.49,"Tymoshenko"
2018-06-22,17.55,15.77,19.45,"Tymoshenko"
2018-06-23,17.54,15.79,19.45,"Tymoshenko"
2018-06-24,17.55,15.8,19.46,"Tymoshenko"
2018-06-25,17.56,15.79,19.45,"Tymoshenko"
2018-06-26,17.58,15.82,19.46,"Tymoshenko"
2018-06-27,17.6,15.85,19.49,"Tymoshenko"
2018-06-28,17.63,15.84,19.49,"Tymoshenko"
2018-06-29,17.64,15.9,19.51,"Tymoshenko"
2018-06-30,17.67,15.9,19.55,"Tymoshenko"
2018-07-01,17.68,15.94,19.53,"Tymoshenko"
2018-07-02,17.72,15.96,19.56,"Tymoshenko"
2018-07-03,17.73,15.98,19.57,"Tymoshenko"
2018-07-04,17.76,16.01,19.55,"Tymoshenko"
2018-07-05,17.79,16.04,19.55,"Tymoshenko"
2018-07-06,17.81,16.09,19.6,"Tymoshenko"
2018-07-07,17.85,16.09,19.65,"Tymoshenko"
2018-07-08,17.88,16.16,19.69,"Tymoshenko"
2018-07-09,17.91,16.17,19.74,"Tymoshenko"
2018-07-10,17.95,16.2,19.78,"Tymoshenko"
2018-07-11,18,16.21,19.83,"Tymoshenko"
2018-07-12,18.04,16.22,19.88,"Tymoshenko"
2018-07-13,18.07,16.24,19.93,"Tymoshenko"
2018-07-14,18.11,16.29,19.98,"Tymoshenko"
2018-07-15,18.15,16.36,20.01,"Tymoshenko"
2018-07-16,18.19,16.34,20.07,"Tymoshenko"
2018-07-17,18.23,16.38,20.1,"Tymoshenko"
2018-07-18,18.28,16.42,20.12,"Tymoshenko"
2018-07-19,18.31,16.47,20.17,"Tymoshenko"
2018-07-20,18.35,16.49,20.21,"Tymoshenko"
2018-07-21,18.39,16.55,20.24,"Tymoshenko"
2018-07-22,18.43,16.58,20.28,"Tymoshenko"
2018-07-23,18.47,16.63,20.32,"Tymoshenko"
2018-07-24,18.5,16.67,20.32,"Tymoshenko"
2018-07-25,18.52,16.71,20.37,"Tymoshenko"
2018-07-26,18.55,16.72,20.38,"Tymoshenko"
2018-07-27,18.58,16.77,20.38,"Tymoshenko"
2018-07-28,18.59,16.75,20.43,"Tymoshenko"
2018-07-29,18.6,16.77,20.43,"Tymoshenko"
2018-07-30,18.61,16.76,20.42,"Tymoshenko"
2018-07-31,18.63,16.77,20.44,"Tymoshenko"
2018-08-01,18.64,16.78,20.51,"Tymoshenko"
2018-08-02,18.65,16.78,20.5,"Tymoshenko"
2018-08-03,18.66,16.8,20.5,"Tymoshenko"
2018-08-04,18.69,16.78,20.52,"Tymoshenko"
2018-08-05,18.71,16.81,20.59,"Tymoshenko"
2018-08-06,18.73,16.81,20.63,"Tymoshenko"
2018-08-07,18.74,16.85,20.67,"Tymoshenko"
2018-08-08,18.77,16.83,20.7,"Tymoshenko"
2018-08-09,18.79,16.86,20.73,"Tymoshenko"
2018-08-10,18.81,16.86,20.79,"Tymoshenko"
2018-08-11,18.83,16.91,20.84,"Tymoshenko"
2018-08-12,18.86,16.93,20.86,"Tymoshenko"
2018-08-13,18.88,16.97,20.86,"Tymoshenko"
2018-08-14,18.92,16.97,20.87,"Tymoshenko"
2018-08-15,18.95,17.02,20.9,"Tymoshenko"
2018-08-16,18.96,17.03,20.91,"Tymoshenko"
2018-08-17,18.97,17.05,20.91,"Tymoshenko"
2018-08-18,18.99,17.11,20.92,"Tymoshenko"
2018-08-19,19.01,17.11,20.96,"Tymoshenko"
2018-08-20,19.01,17.16,20.94,"Tymoshenko"
2018-08-21,19.03,17.16,20.96,"Tymoshenko"
2018-08-22,19.04,17.17,20.97,"Tymoshenko"
2018-08-23,19.02,17.14,20.95,"Tymoshenko"
2018-08-24,19,17.13,20.96,"Tymoshenko"
2018-08-25,18.99,17.09,20.97,"Tymoshenko"
2018-08-26,18.98,17.1,20.93,"Tymoshenko"
2018-08-27,18.97,17.09,20.92,"Tymoshenko"
2018-08-28,18.95,17.1,20.88,"Tymoshenko"
2018-08-29,18.94,17.1,20.87,"Tymoshenko"
2018-08-30,18.92,17.08,20.84,"Tymoshenko"
2018-08-31,18.92,17.05,20.84,"Tymoshenko"
2018-09-01,18.9,17.07,20.79,"Tymoshenko"
2018-09-02,18.89,17.09,20.74,"Tymoshenko"
2018-09-03,18.88,17.09,20.72,"Tymoshenko"
2018-09-04,18.87,17.08,20.7,"Tymoshenko"
2018-09-05,18.86,17.12,20.68,"Tymoshenko"
2018-09-06,18.87,17.1,20.68,"Tymoshenko"
2018-09-07,18.86,17.1,20.64,"Tymoshenko"
2018-09-08,18.85,17.12,20.61,"Tymoshenko"
2018-09-09,18.85,17.16,20.59,"Tymoshenko"
2018-09-10,18.85,17.17,20.6,"Tymoshenko"
2018-09-11,18.86,17.18,20.6,"Tymoshenko"
2018-09-12,18.86,17.17,20.59,"Tymoshenko"
2018-09-13,18.88,17.2,20.56,"Tymoshenko"
2018-09-14,18.87,17.23,20.58,"Tymoshenko"
2018-09-15,18.88,17.25,20.58,"Tymoshenko"
2018-09-16,18.9,17.26,20.58,"Tymoshenko"
2018-09-17,18.91,17.26,20.53,"Tymoshenko"
2018-09-18,18.92,17.29,20.56,"Tymoshenko"
2018-09-19,18.94,17.29,20.61,"Tymoshenko"
2018-09-20,18.95,17.3,20.65,"Tymoshenko"
2018-09-21,18.96,17.31,20.66,"Tymoshenko"
2018-09-22,18.99,17.29,20.71,"Tymoshenko"
2018-09-23,19.01,17.31,20.73,"Tymoshenko"
2018-09-24,19.04,17.3,20.79,"Tymoshenko"
2018-09-25,19.06,17.29,20.84,"Tymoshenko"
2018-09-26,19.07,17.3,20.85,"Tymoshenko"
2018-09-27,19.1,17.29,20.91,"Tymoshenko"
2018-09-28,19.11,17.28,20.94,"Tymoshenko"
2018-09-29,19.14,17.28,20.97,"Tymoshenko"
2018-09-30,19.16,17.29,21,"Tymoshenko"
2018-10-01,19.18,17.32,21.04,"Tymoshenko"
2018-10-02,19.19,17.31,21.05,"Tymoshenko"
2018-10-03,19.22,17.34,21.08,"Tymoshenko"
2018-10-04,19.24,17.35,21.07,"Tymoshenko"
2018-10-05,19.27,17.37,21.1,"Tymoshenko"
2018-10-06,19.28,17.44,21.13,"Tymoshenko"
2018-10-07,19.3,17.48,21.15,"Tymoshenko"
2018-10-08,19.32,17.51,21.15,"Tymoshenko"
2018-10-09,19.34,17.54,21.15,"Tymoshenko"
2018-10-10,19.36,17.58,21.13,"Tymoshenko"
2018-10-11,19.37,17.59,21.17,"Tymoshenko"
2018-10-12,19.39,17.64,21.16,"Tymoshenko"
2018-10-13,19.42,17.66,21.19,"Tymoshenko"
2018-10-14,19.44,17.71,21.21,"Tymoshenko"
2018-10-15,19.45,17.72,21.23,"Tymoshenko"
2018-10-16,19.46,17.71,21.21,"Tymoshenko"
2018-10-17,19.49,17.73,21.29,"Tymoshenko"
2018-10-18,19.52,17.71,21.32,"Tymoshenko"
2018-10-19,19.53,17.73,21.35,"Tymoshenko"
2018-10-20,19.54,17.73,21.43,"Tymoshenko"
2018-10-21,19.57,17.76,21.45,"Tymoshenko"
2018-10-22,19.59,17.74,21.47,"Tymoshenko"
2018-10-23,19.61,17.74,21.51,"Tymoshenko"
2018-10-24,19.65,17.77,21.51,"Tymoshenko"
2018-10-25,19.67,17.76,21.56,"Tymoshenko"
2018-10-26,19.69,17.79,21.56,"Tymoshenko"
2018-10-27,19.71,17.81,21.59,"Tymoshenko"
2018-10-28,19.74,17.81,21.59,"Tymoshenko"
2018-10-29,19.76,17.85,21.61,"Tymoshenko"
2018-10-30,19.77,17.86,21.64,"Tymoshenko"
2018-10-31,19.79,17.89,21.67,"Tymoshenko"
2018-11-01,19.82,17.94,21.7,"Tymoshenko"
2018-11-02,19.83,17.93,21.7,"Tymoshenko"
2018-11-03,19.84,17.91,21.73,"Tymoshenko"
2018-11-04,19.85,17.91,21.75,"Tymoshenko"
2018-11-05,19.87,17.91,21.8,"Tymoshenko"
2018-11-06,19.88,17.92,21.82,"Tymoshenko"
2018-11-07,19.88,17.92,21.83,"Tymoshenko"
2018-11-08,19.89,17.94,21.85,"Tymoshenko"
2018-11-09,19.9,17.93,21.88,"Tymoshenko"
2018-11-10,19.9,17.92,21.9,"Tymoshenko"
2018-11-11,19.9,17.92,21.95,"Tymoshenko"
2018-11-12,19.91,17.91,21.96,"Tymoshenko"
2018-11-13,19.93,17.93,21.95,"Tymoshenko"
2018-11-14,19.95,17.93,21.99,"Tymoshenko"
2018-11-15,19.95,17.95,22,"Tymoshenko"
2018-11-16,19.95,17.95,22.01,"Tymoshenko"
2018-11-17,19.96,17.96,21.98,"Tymoshenko"
2018-11-18,19.96,17.99,22.02,"Tymoshenko"
2018-11-19,19.97,18.04,22.06,"Tymoshenko"
2018-11-20,19.98,18.04,22.07,"Tymoshenko"
2018-11-21,20,18.06,22.07,"Tymoshenko"
2018-11-22,20,18.1,22.05,"Tymoshenko"
2018-11-23,20.02,18.15,22.01,"Tymoshenko"
2018-11-24,20.04,18.15,22,"Tymoshenko"
2018-11-25,20.05,18.19,21.96,"Tymoshenko"
2018-11-26,20.05,18.22,21.98,"Tymoshenko"
2018-11-27,20.06,18.25,21.97,"Tymoshenko"
2018-11-28,20.07,18.27,21.95,"Tymoshenko"
2018-11-29,20.08,18.31,21.9,"Tymoshenko"
2018-11-30,20.09,18.33,21.87,"Tymoshenko"
2018-12-01,20.1,18.4,21.86,"Tymoshenko"
2018-12-02,20.1,18.43,21.82,"Tymoshenko"
2018-12-03,20.11,18.48,21.8,"Tymoshenko"
2018-12-04,20.09,18.46,21.73,"Tymoshenko"
2018-12-05,20.08,18.49,21.68,"Tymoshenko"
2018-12-06,20.07,18.48,21.63,"Tymoshenko"
2018-12-07,20.05,18.5,21.57,"Tymoshenko"
2018-12-08,20.04,18.49,21.55,"Tymoshenko"
2018-12-09,20.02,18.48,21.49,"Tymoshenko"
2018-12-10,20,18.5,21.44,"Tymoshenko"
2018-12-11,19.98,18.48,21.42,"Tymoshenko"
2018-12-12,19.95,18.46,21.41,"Tymoshenko"
2018-12-13,19.93,18.44,21.39,"Tymoshenko"
2018-12-14,19.9,18.39,21.35,"Tymoshenko"
2018-12-15,19.89,18.43,21.35,"Tymoshenko"
2018-12-16,19.86,18.39,21.32,"Tymoshenko"
2018-12-17,19.84,18.36,21.28,"Tymoshenko"
2018-12-18,19.81,18.34,21.24,"Tymoshenko"
2018-12-19,19.74,18.26,21.19,"Tymoshenko"
2018-12-20,19.68,18.19,21.13,"Tymoshenko"
2018-12-21,19.62,18.13,21.09,"Tymoshenko"
2018-12-22,19.55,18.05,21.03,"Tymoshenko"
2018-12-23,19.51,17.96,21.01,"Tymoshenko"
2018-12-24,19.46,17.9,20.97,"Tymoshenko"
2018-12-25,19.41,17.86,20.98,"Tymoshenko"
2018-12-26,19.37,17.76,20.93,"Tymoshenko"
2018-12-27,19.33,17.7,20.95,"Tymoshenko"
2018-12-28,19.29,17.63,20.95,"Tymoshenko"
2018-12-29,19.24,17.55,20.93,"Tymoshenko"
2018-12-30,19.19,17.48,20.9,"Tymoshenko"
2018-12-31,19.15,17.4,20.91,"Tymoshenko"
2019-01-01,19.11,17.33,20.87,"Tymoshenko"
2019-01-02,19.08,17.26,20.89,"Tymoshenko"
2019-01-03,19.02,17.21,20.84,"Tymoshenko"
2019-01-04,18.98,17.17,20.79,"Tymoshenko"
2019-01-05,18.93,17.09,20.79,"Tymoshenko"
2019-01-06,18.88,17.02,20.72,"Tymoshenko"
2019-01-07,18.84,17,20.67,"Tymoshenko"
2019-01-08,18.79,16.92,20.64,"Tymoshenko"
2019-01-09,18.75,16.9,20.62,"Tymoshenko"
2019-01-10,18.71,16.84,20.54,"Tymoshenko"
2019-01-11,18.67,16.84,20.48,"Tymoshenko"
2019-01-12,18.63,16.77,20.43,"Tymoshenko"
2019-01-13,18.59,16.74,20.38,"Tymoshenko"
2019-01-14,18.54,16.76,20.29,"Tymoshenko"
2019-01-15,18.5,16.71,20.22,"Tymoshenko"
2019-01-16,18.44,16.67,20.15,"Tymoshenko"
2019-01-17,18.41,16.67,20.08,"Tymoshenko"
2019-01-18,18.36,16.64,20.03,"Tymoshenko"
2019-01-19,18.32,16.6,19.97,"Tymoshenko"
2019-01-20,18.26,16.62,19.9,"Tymoshenko"
2019-01-21,18.22,16.63,19.78,"Tymoshenko"
2019-01-22,18.16,16.59,19.72,"Tymoshenko"
2019-01-23,18.11,16.54,19.63,"Tymoshenko"
2019-01-24,18.07,16.52,19.54,"Tymoshenko"
2019-01-25,18.02,16.47,19.49,"Tymoshenko"
2019-01-26,17.94,16.39,19.4,"Tymoshenko"
2019-01-27,17.88,16.34,19.32,"Tymoshenko"
2019-01-28,17.81,16.26,19.25,"Tymoshenko"
2019-01-29,17.74,16.21,19.19,"Tymoshenko"
2019-01-30,17.71,16.16,19.16,"Tymoshenko"
2019-01-31,17.65,16.06,19.1,"Tymoshenko"
2019-02-01,17.6,15.99,19.08,"Tymoshenko"
2019-02-02,17.54,15.91,19.02,"Tymoshenko"
2019-02-03,17.48,15.87,18.95,"Tymoshenko"
2019-02-04,17.43,15.82,18.91,"Tymoshenko"
2019-02-05,17.36,15.75,18.86,"Tymoshenko"
2019-02-06,17.3,15.69,18.8,"Tymoshenko"
2019-02-07,17.24,15.62,18.74,"Tymoshenko"
2019-02-08,17.19,15.57,18.68,"Tymoshenko"
2019-02-09,17.14,15.56,18.64,"Tymoshenko"
2019-02-10,17.08,15.47,18.57,"Tymoshenko"
2019-02-11,17.04,15.44,18.53,"Tymoshenko"
2019-02-12,17,15.4,18.47,"Tymoshenko"
2019-02-13,16.95,15.35,18.43,"Tymoshenko"
2019-02-14,16.92,15.32,18.37,"Tymoshenko"
2019-02-15,16.89,15.31,18.35,"Tymoshenko"
2019-02-16,16.87,15.3,18.33,"Tymoshenko"
2019-02-17,16.83,15.31,18.27,"Tymoshenko"
2019-02-18,16.82,15.29,18.27,"Tymoshenko"
2019-02-19,16.81,15.31,18.29,"Tymoshenko"
2019-02-20,16.8,15.29,18.26,"Tymoshenko"
2019-02-21,16.81,15.34,18.28,"Tymoshenko"
2019-02-22,16.82,15.34,18.33,"Tymoshenko"
2019-02-23,16.82,15.38,18.3,"Tymoshenko"
2019-02-24,16.83,15.36,18.3,"Tymoshenko"
2019-02-25,16.81,15.35,18.3,"Tymoshenko"
2019-02-26,16.8,15.33,18.3,"Tymoshenko"
2019-02-27,16.8,15.35,18.29,"Tymoshenko"
2019-02-28,16.79,15.32,18.29,"Tymoshenko"
2019-03-01,16.78,15.32,18.29,"Tymoshenko"
2019-03-02,16.78,15.33,18.29,"Tymoshenko"
2019-03-03,16.77,15.32,18.25,"Tymoshenko"
2019-03-04,16.76,15.33,18.28,"Tymoshenko"
2019-03-05,16.76,15.31,18.21,"Tymoshenko"
2019-03-06,16.75,15.32,18.23,"Tymoshenko"
2019-03-07,16.74,15.3,18.2,"Tymoshenko"
2019-03-08,16.71,15.28,18.17,"Tymoshenko"
2019-03-09,16.69,15.23,18.15,"Tymoshenko"
2019-03-10,16.66,15.2,18.15,"Tymoshenko"
2019-03-11,16.63,15.17,18.13,"Tymoshenko"
2019-03-12,16.62,15.16,18.12,"Tymoshenko"
2019-03-13,16.6,15.16,18.09,"Tymoshenko"
2019-03-14,16.58,15.12,18.07,"Tymoshenko"
2019-03-15,16.58,15.11,18.11,"Tymoshenko"
2019-03-16,16.56,15.04,18.11,"Tymoshenko"
2019-03-17,16.52,14.95,18.1,"Tymoshenko"
2019-03-18,16.48,14.86,18.11,"Tymoshenko"
2019-03-19,16.43,14.76,18.13,"Tymoshenko"
2019-03-20,16.41,14.66,18.15,"Tymoshenko"
2019-03-21,16.37,14.53,18.17,"Tymoshenko"
2019-03-22,16.33,14.44,18.19,"Tymoshenko"
2019-03-23,16.32,14.36,18.24,"Tymoshenko"
2019-03-24,16.33,14.29,18.36,"Tymoshenko"
2019-03-25,16.32,14.22,18.39,"Tymoshenko"
2017-11-30,12.15,10.66,13.59,"Poroshenko"
2017-12-01,12.27,10.73,13.74,"Poroshenko"
